,id,age,ym,hc,kl,CP,kl_numeric,cd1,cd2,exp,trial,response,trialType,sectionTrial,expected,correct,suf,resp,response_trunc
777,PDNM28_240408,34.96666667,2;10,8,1,False,1,0,1,SH,s7,3,s,7,2,False,False,3,3
778,PDIL11_240408,37.76666667,3;1,,2,False,2,0,1,SH,s7,6,s,7,2,False,True,6,6
779,PDJ15_240408,47.6,3;11,,CP,True,,0,1,SH,s7,4,s,7,2,False,,4,4
780,PDOW08_240408,46.33333333,3;10,20,CP,True,,0,1,SH,s7,2,s,7,2,True,,2,2
781,ACOLL11_240409,43.16666667,3;7,4,2,False,2,1,1,SH,s7,3,s,7,2,False,True,3,3
782,ACOJ10_240409,40.13333333,3;4,,3,False,3,0,1,SH,s7,2,s,7,2,True,True,2,2
783,ACOOC14_240409,47.26666667,3;11,9,3,False,3,0,1,SH,s7,2,s,7,2,True,True,2,2
784,ACOCH17_240409,47.26666667,3;11,12,3,False,3,0,1,SH,s7,99,s,7,2,False,True,99,0
785,ACOBC08_240409,42.26666667,3;6,12,CP,True,,0,1,SH,s7,2,s,7,2,True,,2,2
786,BFCS12_240410,44.76666667,3;8,16,3,False,3,1,1,SH,s7,1,s,7,2,False,True,1,1
787,BFWT33_240410,51.8,4;3,10,CP,True,,1,0,SH,s7,2,s,7,2,True,,2,2
788,GDTT10_240411,41.23333333,3;5,,1,False,1,1,0,SH,s7,1,s,7,2,False,False,1,1
789,GDPW02_240411,34.73333333,2;10,,2,False,2,1,1,SH,s7,2,s,7,2,True,True,2,2
790,GDRP07_240411,46.3,3;10,9,3,False,3,1,1,SH,s7,1,s,7,2,False,True,1,1
791,GDSB08_240411,40.1,3;4,14,3,False,3,1,0,SH,s7,99,s,7,2,False,True,99,0
792,GDFK12_240411,52.86666667,4;4,7,3,False,3,1,0,SH,s7,99,s,7,2,False,True,99,0
793,GDMS11_240411,38.16666667,3;2,4,3,False,3,1,1,SH,s7,2,s,7,2,True,True,2,2
794,GDHW03_240411,54.16666667,4;6,10,4,False,4,1,1,SH,s7,2,s,7,2,True,True,2,2
795,GDL05_240411,43.23333333,3;7,12,CP,True,,0,1,SH,s7,3,s,7,2,False,,3,3
796,ACOM13_240412,54.33333333,4;6,12,3,False,3,1,1,SH,s7,1,s,7,2,False,True,1,1
797,ACOCG07_240412,49.36666667,4;1,14,CP,True,,1,0,SH,s7,5,s,7,2,False,,5,5
798,BBL02_240722,36.76666667,3;0,10,3,False,3,1,0,SL,s7,1,s,7,2,False,True,1,1
799,BBKH09_240722,31.5,2;7,,4,False,4,1,0,SL,s7,2,s,7,2,True,True,2,2
800,BBOI05_240722,53.5,4;5,9,CP,True,,0,1,SL,s7,29,s,7,2,False,,99,0
801,MOC2MB15_240729,58.03333333,4;10,,CP,True,,0,0,SL,s7,2,s,7,2,True,,2,2
802,KAAA04_240826,57.63333333,4;9,,CP,True,,0,1,SL,s7,2,s,7,2,True,,2,2
803,KAJC03_240826,48.46666667,4;0,,0,False,0,1,0,SL,s7,20,s,7,2,False,False,99,0
804,PVBB01_241021,47.8,3;11,9,2,False,2,1,0,SH,s7,1,s,7,2,False,True,1,1
805,ISEJ5_230320,31.33333333,2;7,9,2,False,2,0,0,SH,s8,2,s,8,4,False,False,2,2
806,PDBR7_230321,46.53333333,3;10,13,2,False,2,1,1,SH,s8,3,s,8,4,False,False,3,3
807,PDSN3_230321,36.4,3;0,5,3,False,3,0,0,SH,s8,4,s,8,4,True,False,4,4
808,PDFB8_230321,45.93333333,3;9,29,CP,True,,0,0,SH,s8,4,s,8,4,True,,4,4
809,PDKB12_230321,56.56666667,4;8,12,CP,True,,0,1,SH,s8,4,s,8,4,True,,4,4
810,PDBN17_230321,52.8,4;4,28,CP,True,,1,0,SH,s8,4,s,8,4,True,,4,4
811,PDAB2_230323,36.03333333,3;0,4,2,False,2,0,0,SH,s8,2,s,8,4,False,False,2,2
812,PDC9_230323,42.46666667,3;6,10,4,False,4,0,0,SH,s8,2,s,8,4,False,True,2,2
813,PDLO10_230323,50.63333333,4;2,11,CP,True,,0,1,SH,s8,4,s,8,4,True,,4,4
814,PDA15_230323,55.33333333,4;7,12,CP,True,,1,0,SH,s8,2,s,8,4,False,,2,2
815,ACUOS1_230324,39.16666667,3;3,4,2,False,2,0,0,SH,s8,99,s,8,4,False,False,99,0
816,ACUJ13_230324,43.8,3;7,13,3,False,3,1,1,SH,s8,2,s,8,4,False,False,2,2
817,ACUEJ5_230324,45.26666667,3;9,3,4,False,4,0,0,SH,s8,3,s,8,4,False,True,3,3
818,ACUEW15_230324,46.36666667,3;10,17,CP,True,,1,0,SH,s8,2,s,8,4,False,,2,2
819,ACUOY10_230324,53.8,4;5,49,CP,True,,0,1,SH,s8,4,s,8,4,True,,4,4
820,ACOCW3_230328,57.16666667,4;9,10,CP,True,,0,0,UM,s8,4,s,8,4,True,,4,4
821,ACOED15_230328,59.13333333,4;11,59,CP,True,,1,1,UM,s8,2,s,8,4,False,,2,2
822,FCRK14_230330,49.4,4;1,10,3,False,3,0,0,UM,s8,4,s,8,4,True,False,4,4
823,GDNW2_230331,36.73333333,3;0,,2,False,2,1,1,UM,s8,2,s,8,4,False,False,2,2
824,UCVL4_230530,65.7,5;5,25,CP,True,,1,1,SH,s8,4,s,8,4,True,,4,4
825,FLML01_230713,48.23,4;0,10,2,False,2,0,0,LZ,s8,4,s,8,4,True,False,4,4
826,FLMM02_230713,42.26,3;6,13,3,False,3,0,0,LZ,s8,3,s,8,4,False,False,3,3
827,FLE03_230713,67.33,5;7,100,CP,True,,0,0,LZ,s8,2,s,8,4,False,,2,2
828,FLD01_230720,31.3,2;7,9,2,False,2,0,0,LZ,s8,2,s,8,4,False,False,2,2
829,FLEB01_230722,69.06,5;9,26,CP,True,,1,1,LZ,s8,2,s,8,4,False,,2,2
830,FLHM02_230722,83.2,6;11,40,CP,True,,0,0,LZ,s8,4,s,8,4,True,,4,4
831,FLEK03_230722,60.1,5;0,29,CP,True,,1,1,LZ,s8,2,s,8,4,False,,2,2
832,ADR08_230724,44.8,3;8,12,3,False,3,0,1,LZ,s8,2,s,8,4,False,False,2,2
833,ADL06_230724,45.03333333,3;9,12,3,False,3,1,0,LZ,s8,2,s,8,4,False,False,2,2
834,ADM05_230724,49.43333333,4;1,12,CP,True,,0,0,LZ,s8,4,s,8,4,True,,4,4
835,ADE02_230724,69.43333333,5;9,18,CP,True,,0,0,LZ,s8,4,s,8,4,True,,4,4
836,ADA03_230724,64.5,5;4,21,CP,True,,1,1,LZ,s8,2,s,8,4,False,,2,2
837,FLBR01_230803,63.86,5;3,43,CP,True,,0,0,LZ,s8,4,s,8,4,True,,4,4
838,FLGK02_230803,66.66,5;6,29,CP,True,,1,1,LZ,s8,4,s,8,4,True,,4,4
839,FLB01_230831,43.83333333,3;7,6,3,False,3,0,0,SL,s8,4,s,8,4,True,False,4,4
840,FLZK01_230902,24.16666667,2;0,1,2,False,2,1,1,LZ,s8,1,s,8,4,False,False,1,1
841,FLMC02_230902,52.13333333,4;4,14,4,False,4,0,0,LZ,s8,4,s,8,4,True,True,4,4
842,FLR03_230902,83.76666667,6;11,100,CP,True,,1,1,LZ,s8,4,s,8,4,True,,4,4
843,FLE04_230902,56.73333333,4;8,29,CP,True,,0,0,LZ,s8,4,s,8,4,True,,4,4
844,FLA06_231003,56.46666667,4;8,7,3,False,3,1,0,SL,s8,2,s,8,4,False,False,2,2
845,FLE03_231003,37.96666667,3;1,11,6,True,,1,0,SL,s8,3,s,8,4,False,,3,3
846,FLA04_231003,40.5,3;4,12,CP,True,,0,1,SL,s8,7,s,8,4,False,,99,0
847,FLJ05_231003,65.7,5;5,100,CP,True,,1,1,SL,s8,4,s,8,4,True,,4,4
848,FLV07_231003,67.36666667,5;7,20,CP,True,,1,1,SL,s8,2,s,8,4,False,,2,2
849,FLH04_231005,46.06666667,3;10,7,2,False,2,0,1,SL,s8,4,s,8,4,True,False,4,4
850,FLG01_231005,65.56666667,5;5,20,CP,True,,1,1,SL,s8,4,s,8,4,True,,4,4
851,FLJ02_231005,70.16666667,5;10,30,CP,True,,0,0,SL,s8,4,s,8,4,True,,4,4
852,FLCP01_231011,44.06666667,3;8,8,2,False,2,0,0,SL,s8,14,s,8,4,False,False,99,0
853,FLAD01_231018,65.03333333,5;5,100,CP,True,,1,1,SL,s8,4,s,8,4,True,,4,4
854,FLF01_231023,63.06666667,5;3,12,6,True,,0,1,SL,s8,7,s,8,4,False,,99,0
855,FLE01_231024,74.46666667,6;2,100,CP,True,,1,0,SL,s8,4,s,8,4,True,,4,4
856,FLK01_231108,33.4,2;9,6,2,False,2,0,0,SL,s8,2,s,8,4,False,False,2,2
857,FLM04_231108,58.36666667,4;10,10,CP,True,,1,0,SL,s8,25,s,8,4,False,,99,0
858,FLL01_231120,53.43333333,4;5,39,CP,True,,0,0,SL,s8,4,s,8,4,True,,4,4
859,FlL02_231120,71.43,5;11,15,CP,True,,0,0,SL,s8,4,s,8,4,True,,4,4
860,SBCP06_231127,37.6,3;1,13,3,False,3,1,1,SL,s8,34,s,8,4,False,False,99,0
861,SBR08_231128,38.8,3;2,5,1,False,1,1,0,SL,s8,2,s,8,4,False,False,2,2
862,SBDM11_231128,36.63333333,3;0,9,4,False,4,0,0,SL,s8,6,s,8,4,False,True,6,6
863,SBGC04_231128,40.76666667,3;4,13,4,False,4,0,1,SL,s8,2,s,8,4,False,True,2,2
864,SBSD13_231129,51.96666667,4;3,6,CP,True,,0,1,SL,s8,8,s,8,4,False,,99,0
865,FLL01_231204,50.6,4;2,20,CP,True,,1,1,SL,s8,2,s,8,4,False,,2,2
866,CCSZ05_240116,50.63333333,4;2,18,CP,True,,1,0,SL,s8,2,s,8,4,False,,2,2
867,CCHH15_240117,35.63333333,2;11,2,2,False,2,1,1,SL,s8,2,s,8,4,False,False,2,2
868,CCL02_240117,32.8,2;8,4,3,False,3,0,1,SL,s8,34,s,8,4,False,False,99,0
869,CCAH14_240117,62.53333333,5;2,30,CP,True,,1,0,SL,s8,4,s,8,4,True,,4,4
870,CCAA11_240117,49.83333333,4;1,19,CP,True,,0,0,SL,s8,4,s,8,4,True,,4,4
871,CCIR04_240117,39.33333333,3;3,15,CP,True,,1,1,SL,s8,2,s,8,4,False,,2,2
872,CHJ01_240129,63.53333333,5;3,89,CP,True,,0,1,SL,s8,2,s,8,4,False,,2,2
873,CHRT03_240129,62.16666667,5;2,14,CP,True,,1,0,SL,s8,99,s,8,4,False,,99,0
874,LHLF8_240325,37.13333333,3;1,,0,False,0,0,1,SH,s8,99,s,8,4,False,False,99,0
875,LHS13_240325,47.26666667,3;11,,2,False,2,1,0,SH,s8,2,s,8,4,False,False,2,2
876,LHM09_240325,35.36666667,2;11,,3,False,3,0,1,SH,s8,7,s,8,4,False,False,99,0
877,LHW15_240325,39.0,3;3,,4,False,4,1,0,SH,s8,2,s,8,4,False,True,2,2
878,TEL04_240327,37.96666667,3;1,,1,False,1,0,1,SH,s8,6,s,8,4,False,False,6,6
879,TEMM02_240327,49.6,4;1,15,CP,True,,1,0,SH,s8,4,s,8,4,True,,4,4
880,TEKJ05_240327,61.46666667,5;1,26,CP,True,,1,0,SH,s8,4,s,8,4,True,,4,4
881,LHBT03_240328,47.43333333,3;11,4,3,False,3,1,1,SH,s8,2,s,8,4,False,False,2,2
882,LHHMM07_240328,51.5,4;3,9,CP,True,,1,0,SH,s8,2,s,8,4,False,,2,2
883,LHB17_240328,47.8,3;11,39,CP,True,,1,1,SH,s8,4,s,8,4,True,,4,4
884,BFBM19_240402,52.8,4;4,8,2,False,2,1,0,SH,s8,11,s,8,4,False,False,99,0
885,ACURF08_240405,47.23333333,3;11,2,1,False,1,1,1,SH,s8,3,s,8,4,False,False,3,3
886,ACUHG14_240405,55.63333333,4;7,5,2,False,2,0,1,SH,s8,4,s,8,4,True,False,4,4
887,ACUT19_240405,38.46666667,3;2,12,4,False,4,1,0,SH,s8,99,s,8,4,False,True,99,0
888,ACUM37_240405,47.43333333,3;11,11,CP,True,,0,1,SH,s8,4,s,8,4,True,,4,4
889,ACUJV12_240405,56.16666667,4;8,12,CP,True,,0,1,SH,s8,4,s,8,4,True,,4,4
890,PDR18_240408,36.26666667,3;0,4,0,False,0,0,1,SH,s8,99,s,8,4,False,False,99,0
891,PDCT09_240408,35.7,2;11,3,1,False,1,0,1,SH,s8,4,s,8,4,True,False,4,4
892,PDNM28_240408,34.96666667,2;10,8,1,False,1,0,1,SH,s8,4,s,8,4,True,False,4,4
893,PDIL11_240408,37.76666667,3;1,,2,False,2,0,1,SH,s8,6,s,8,4,False,False,6,6
894,PDJ15_240408,47.6,3;11,,CP,True,,0,1,SH,s8,4,s,8,4,True,,4,4
895,PDOW08_240408,46.33333333,3;10,20,CP,True,,0,1,SH,s8,2,s,8,4,False,,2,2
896,ACOLL11_240409,43.16666667,3;7,4,2,False,2,1,1,SH,s8,3,s,8,4,False,False,3,3
897,ACOJ10_240409,40.13333333,3;4,,3,False,3,0,1,SH,s8,6,s,8,4,False,False,6,6
898,ACOOC14_240409,47.26666667,3;11,9,3,False,3,0,1,SH,s8,2,s,8,4,False,False,2,2
899,ACOCH17_240409,47.26666667,3;11,12,3,False,3,0,1,SH,s8,4,s,8,4,True,False,4,4
900,ACOBC08_240409,42.26666667,3;6,12,CP,True,,0,1,SH,s8,2,s,8,4,False,,2,2
901,BFCS12_240410,44.76666667,3;8,16,3,False,3,1,1,SH,s8,2,s,8,4,False,False,2,2
902,BFWT33_240410,51.8,4;3,10,CP,True,,1,0,SH,s8,2,s,8,4,False,,2,2
903,GDTT10_240411,41.23333333,3;5,,1,False,1,1,0,SH,s8,3,s,8,4,False,False,3,3
904,GDPW02_240411,34.73333333,2;10,,2,False,2,1,1,SH,s8,3,s,8,4,False,False,3,3
905,GDRP07_240411,46.3,3;10,9,3,False,3,1,1,SH,s8,2,s,8,4,False,False,2,2
906,GDSB08_240411,40.1,3;4,14,3,False,3,1,0,SH,s8,99,s,8,4,False,False,99,0
907,GDFK12_240411,52.86666667,4;4,7,3,False,3,1,0,SH,s8,99,s,8,4,False,False,99,0
908,GDMS11_240411,38.16666667,3;2,4,3,False,3,1,1,SH,s8,4,s,8,4,True,False,4,4
909,GDHW03_240411,54.16666667,4;6,10,4,False,4,1,1,SH,s8,3,s,8,4,False,True,3,3
910,GDL05_240411,43.23333333,3;7,12,CP,True,,0,1,SH,s8,4,s,8,4,True,,4,4
911,ACOM13_240412,54.33333333,4;6,12,3,False,3,1,1,SH,s8,2,s,8,4,False,False,2,2
912,ACOCG07_240412,49.36666667,4;1,14,CP,True,,1,0,SH,s8,4,s,8,4,True,,4,4
913,BBL02_240722,36.76666667,3;0,10,3,False,3,1,0,SL,s8,2,s,8,4,False,False,2,2
914,BBKH09_240722,31.5,2;7,,4,False,4,1,0,SL,s8,2,s,8,4,False,True,2,2
915,BBOI05_240722,53.5,4;5,9,CP,True,,0,1,SL,s8,20,s,8,4,False,,99,0
916,MOC2MB15_240729,58.03333333,4;10,,CP,True,,0,0,SL,s8,4,s,8,4,True,,4,4
917,KAAA04_240826,57.63333333,4;9,,CP,True,,0,1,SL,s8,4,s,8,4,True,,4,4
918,KAJC03_240826,48.46666667,4;0,,0,False,0,1,0,SL,s8,20,s,8,4,False,False,99,0
919,PVBB01_241021,47.8,3;11,9,2,False,2,1,0,SH,s8,2,s,8,4,False,False,2,2
920,ISEJ5_230320,31.33333333,2;7,9,2,False,2,0,0,SH,s9,2,s,9,3,False,False,2,2
921,PDBR7_230321,46.53333333,3;10,13,2,False,2,1,1,SH,s9,3,s,9,3,True,False,3,3
922,PDSN3_230321,36.4,3;0,5,3,False,3,0,0,SH,s9,99,s,9,3,False,True,99,0
923,PDFB8_230321,45.93333333,3;9,29,CP,True,,0,0,SH,s9,3,s,9,3,True,,3,3
924,PDKB12_230321,56.56666667,4;8,12,CP,True,,0,1,SH,s9,3,s,9,3,True,,3,3
925,PDBN17_230321,52.8,4;4,28,CP,True,,1,0,SH,s9,3,s,9,3,True,,3,3
926,PDAB2_230323,36.03333333,3;0,4,2,False,2,0,0,SH,s9,2,s,9,3,False,False,2,2
927,PDC9_230323,42.46666667,3;6,10,4,False,4,0,0,SH,s9,7,s,9,3,False,True,99,0
928,PDLO10_230323,50.63333333,4;2,11,CP,True,,0,1,SH,s9,3,s,9,3,True,,3,3
929,PDA15_230323,55.33333333,4;7,12,CP,True,,1,0,SH,s9,2,s,9,3,False,,2,2
930,ACUOS1_230324,39.16666667,3;3,4,2,False,2,0,0,SH,s9,2,s,9,3,False,False,2,2
931,ACUJ13_230324,43.8,3;7,13,3,False,3,1,1,SH,s9,3,s,9,3,True,True,3,3
932,ACUEJ5_230324,45.26666667,3;9,3,4,False,4,0,0,SH,s9,3,s,9,3,True,True,3,3
933,ACUEW15_230324,46.36666667,3;10,17,CP,True,,1,0,SH,s9,2,s,9,3,False,,2,2
934,ACUOY10_230324,53.8,4;5,49,CP,True,,0,1,SH,s9,3,s,9,3,True,,3,3
935,ACOCW3_230328,57.16666667,4;9,10,CP,True,,0,0,UM,s9,2,s,9,3,False,,2,2
936,ACOED15_230328,59.13333333,4;11,59,CP,True,,1,1,UM,s9,2,s,9,3,False,,2,2
937,FCRK14_230330,49.4,4;1,10,3,False,3,0,0,UM,s9,3,s,9,3,True,True,3,3
939,UCVL4_230530,65.7,5;5,25,CP,True,,1,1,SH,s9,6,s,9,3,False,,6,6
940,FLML01_230713,48.23,4;0,10,2,False,2,0,0,LZ,s9,3,s,9,3,True,False,3,3
941,FLMM02_230713,42.26,3;6,13,3,False,3,0,0,LZ,s9,2,s,9,3,False,True,2,2
942,FLE03_230713,67.33,5;7,100,CP,True,,0,0,LZ,s9,3,s,9,3,True,,3,3
943,FLD01_230720,31.3,2;7,9,2,False,2,0,0,LZ,s9,2,s,9,3,False,False,2,2
944,FLEB01_230722,69.06,5;9,26,CP,True,,1,1,LZ,s9,2,s,9,3,False,,2,2
945,FLHM02_230722,83.2,6;11,40,CP,True,,0,0,LZ,s9,3,s,9,3,True,,3,3
946,FLEK03_230722,60.1,5;0,29,CP,True,,1,1,LZ,s9,2,s,9,3,False,,2,2
947,ADR08_230724,44.8,3;8,12,3,False,3,0,1,LZ,s9,2,s,9,3,False,True,2,2
948,ADL06_230724,45.03333333,3;9,12,3,False,3,1,0,LZ,s9,2,s,9,3,False,True,2,2
949,ADM05_230724,49.43333333,4;1,12,CP,True,,0,0,LZ,s9,3,s,9,3,True,,3,3
950,ADE02_230724,69.43333333,5;9,18,CP,True,,0,0,LZ,s9,3,s,9,3,True,,3,3
951,ADA03_230724,64.5,5;4,21,CP,True,,1,1,LZ,s9,2,s,9,3,False,,2,2
952,FLBR01_230803,63.86,5;3,43,CP,True,,0,0,LZ,s9,3,s,9,3,True,,3,3
953,FLGK02_230803,66.66,5;6,29,CP,True,,1,1,LZ,s9,3,s,9,3,True,,3,3
954,FLB01_230831,43.83333333,3;7,6,3,False,3,0,0,SL,s9,3,s,9,3,True,True,3,3
955,FLZK01_230902,24.16666667,2;0,1,2,False,2,1,1,LZ,s9,17,s,9,3,False,False,99,0
956,FLMC02_230902,52.13333333,4;4,14,4,False,4,0,0,LZ,s9,3,s,9,3,True,True,3,3
957,FLR03_230902,83.76666667,6;11,100,CP,True,,1,1,LZ,s9,3,s,9,3,True,,3,3
958,FLE04_230902,56.73333333,4;8,29,CP,True,,0,0,LZ,s9,3,s,9,3,True,,3,3
959,FLA06_231003,56.46666667,4;8,7,3,False,3,1,0,SL,s9,2,s,9,3,False,True,2,2
960,FLE03_231003,37.96666667,3;1,11,6,True,,1,0,SL,s9,6,s,9,3,False,,6,6
961,FLA04_231003,40.5,3;4,12,CP,True,,0,1,SL,s9,4,s,9,3,False,,4,4
962,FLJ05_231003,65.7,5;5,100,CP,True,,1,1,SL,s9,3,s,9,3,True,,3,3
963,FLV07_231003,67.36666667,5;7,20,CP,True,,1,1,SL,s9,3,s,9,3,True,,3,3
964,FLH04_231005,46.06666667,3;10,7,2,False,2,0,1,SL,s9,4,s,9,3,False,False,4,4
965,FLG01_231005,65.56666667,5;5,20,CP,True,,1,1,SL,s9,3,s,9,3,True,,3,3
966,FLJ02_231005,70.16666667,5;10,30,CP,True,,0,0,SL,s9,3,s,9,3,True,,3,3
967,FLCP01_231011,44.06666667,3;8,8,2,False,2,0,0,SL,s9,16,s,9,3,False,False,99,0
968,FLAD01_231018,65.03333333,5;5,100,CP,True,,1,1,SL,s9,3,s,9,3,True,,3,3
969,FLF01_231023,63.06666667,5;3,12,6,True,,0,1,SL,s9,3,s,9,3,True,,3,3
970,FLE01_231024,74.46666667,6;2,100,CP,True,,1,0,SL,s9,3,s,9,3,True,,3,3
971,FLK01_231108,33.4,2;9,6,2,False,2,0,0,SL,s9,1,s,9,3,False,False,1,1
972,FLM04_231108,58.36666667,4;10,10,CP,True,,1,0,SL,s9,26,s,9,3,False,,99,0
973,FLL01_231120,53.43333333,4;5,39,CP,True,,0,0,SL,s9,3,s,9,3,True,,3,3
974,FlL02_231120,71.43,5;11,15,CP,True,,0,0,SL,s9,3,s,9,3,True,,3,3
975,SBCP06_231127,37.6,3;1,13,3,False,3,1,1,SL,s9,2,s,9,3,False,True,2,2
976,SBR08_231128,38.8,3;2,5,1,False,1,1,0,SL,s9,2,s,9,3,False,False,2,2
977,SBDM11_231128,36.63333333,3;0,9,4,False,4,0,0,SL,s9,2,s,9,3,False,True,2,2
978,SBGC04_231128,40.76666667,3;4,13,4,False,4,0,1,SL,s9,3,s,9,3,True,True,3,3
979,SBSD13_231129,51.96666667,4;3,6,CP,True,,0,1,SL,s9,6,s,9,3,False,,6,6
980,FLL01_231204,50.6,4;2,20,CP,True,,1,1,SL,s9,2,s,9,3,False,,2,2
981,CCSZ05_240116,50.63333333,4;2,18,CP,True,,1,0,SL,s9,2,s,9,3,False,,2,2
982,CCHH15_240117,35.63333333,2;11,2,2,False,2,1,1,SL,s9,3,s,9,3,True,False,3,3
983,CCL02_240117,32.8,2;8,4,3,False,3,0,1,SL,s9,34,s,9,3,False,True,99,0
984,CCAH14_240117,62.53333333,5;2,30,CP,True,,1,0,SL,s9,4,s,9,3,False,,4,4
985,CCAA11_240117,49.83333333,4;1,19,CP,True,,0,0,SL,s9,3,s,9,3,True,,3,3
986,CCIR04_240117,39.33333333,3;3,15,CP,True,,1,1,SL,s9,2,s,9,3,False,,2,2
987,CHJ01_240129,63.53333333,5;3,89,CP,True,,0,1,SL,s9,2,s,9,3,False,,2,2
988,CHRT03_240129,62.16666667,5;2,14,CP,True,,1,0,SL,s9,99,s,9,3,False,,99,0
989,LHLF8_240325,37.13333333,3;1,,0,False,0,0,1,SH,s9,5,s,9,3,False,False,5,5
990,LHS13_240325,47.26666667,3;11,,2,False,2,1,0,SH,s9,2,s,9,3,False,False,2,2
991,LHM09_240325,35.36666667,2;11,,3,False,3,0,1,SH,s9,6,s,9,3,False,True,6,6
992,LHW15_240325,39.0,3;3,,4,False,4,1,0,SH,s9,3,s,9,3,True,True,3,3
993,TEL04_240327,37.96666667,3;1,,1,False,1,0,1,SH,s9,8,s,9,3,False,False,99,0
994,TEMM02_240327,49.6,4;1,15,CP,True,,1,0,SH,s9,3,s,9,3,True,,3,3
995,TEKJ05_240327,61.46666667,5;1,26,CP,True,,1,0,SH,s9,3,s,9,3,True,,3,3
996,LHBT03_240328,47.43333333,3;11,4,3,False,3,1,1,SH,s9,2,s,9,3,False,True,2,2
997,LHHMM07_240328,51.5,4;3,9,CP,True,,1,0,SH,s9,5,s,9,3,False,,5,5
998,LHB17_240328,47.8,3;11,39,CP,True,,1,1,SH,s9,3,s,9,3,True,,3,3
999,BFBM19_240402,52.8,4;4,8,2,False,2,1,0,SH,s9,99,s,9,3,False,False,99,0
1000,ACURF08_240405,47.23333333,3;11,2,1,False,1,1,1,SH,s9,2,s,9,3,False,False,2,2
1001,ACUHG14_240405,55.63333333,4;7,5,2,False,2,0,1,SH,s9,3,s,9,3,True,False,3,3
1002,ACUT19_240405,38.46666667,3;2,12,4,False,4,1,0,SH,s9,10,s,9,3,False,True,99,0
1003,ACUM37_240405,47.43333333,3;11,11,CP,True,,0,1,SH,s9,3,s,9,3,True,,3,3
1004,ACUJV12_240405,56.16666667,4;8,12,CP,True,,0,1,SH,s9,3,s,9,3,True,,3,3
1005,PDR18_240408,36.26666667,3;0,4,0,False,0,0,1,SH,s9,99,s,9,3,False,False,99,0
1006,PDCT09_240408,35.7,2;11,3,1,False,1,0,1,SH,s9,6,s,9,3,False,False,6,6
1007,PDNM28_240408,34.96666667,2;10,8,1,False,1,0,1,SH,s9,3,s,9,3,True,False,3,3
1008,PDIL11_240408,37.76666667,3;1,,2,False,2,0,1,SH,s9,4,s,9,3,False,False,4,4
1009,PDJ15_240408,47.6,3;11,,CP,True,,0,1,SH,s9,4,s,9,3,False,,4,4
1010,PDOW08_240408,46.33333333,3;10,20,CP,True,,0,1,SH,s9,2,s,9,3,False,,2,2
1011,ACOLL11_240409,43.16666667,3;7,4,2,False,2,1,1,SH,s9,4,s,9,3,False,False,4,4
1012,ACOJ10_240409,40.13333333,3;4,,3,False,3,0,1,SH,s9,99,s,9,3,False,True,99,0
1013,ACOOC14_240409,47.26666667,3;11,9,3,False,3,0,1,SH,s9,3,s,9,3,True,True,3,3
1014,ACOCH17_240409,47.26666667,3;11,12,3,False,3,0,1,SH,s9,4,s,9,3,False,True,4,4
1015,ACOBC08_240409,42.26666667,3;6,12,CP,True,,0,1,SH,s9,2,s,9,3,False,,2,2
1016,BFCS12_240410,44.76666667,3;8,16,3,False,3,1,1,SH,s9,3,s,9,3,True,True,3,3
1017,BFWT33_240410,51.8,4;3,10,CP,True,,1,0,SH,s9,2,s,9,3,False,,2,2
1018,GDTT10_240411,41.23333333,3;5,,1,False,1,1,0,SH,s9,4,s,9,3,False,False,4,4
1019,GDPW02_240411,34.73333333,2;10,,2,False,2,1,1,SH,s9,3,s,9,3,True,False,3,3
1020,GDRP07_240411,46.3,3;10,9,3,False,3,1,1,SH,s9,1,s,9,3,False,True,1,1
1021,GDSB08_240411,40.1,3;4,14,3,False,3,1,0,SH,s9,2,s,9,3,False,True,2,2
1022,GDFK12_240411,52.86666667,4;4,7,3,False,3,1,0,SH,s9,99,s,9,3,False,True,99,0
1023,GDMS11_240411,38.16666667,3;2,4,3,False,3,1,1,SH,s9,4,s,9,3,False,True,4,4
1024,GDHW03_240411,54.16666667,4;6,10,4,False,4,1,1,SH,s9,99,s,9,3,False,True,99,0
1025,GDL05_240411,43.23333333,3;7,12,CP,True,,0,1,SH,s9,6,s,9,3,False,,6,6
1026,ACOM13_240412,54.33333333,4;6,12,3,False,3,1,1,SH,s9,2,s,9,3,False,True,2,2
1027,ACOCG07_240412,49.36666667,4;1,14,CP,True,,1,0,SH,s9,5,s,9,3,False,,5,5
1028,BBL02_240722,36.76666667,3;0,10,3,False,3,1,0,SL,s9,2,s,9,3,False,True,2,2
1029,BBKH09_240722,31.5,2;7,,4,False,4,1,0,SL,s9,2,s,9,3,False,True,2,2
1030,BBOI05_240722,53.5,4;5,9,CP,True,,0,1,SL,s9,29,s,9,3,False,,99,0
1031,MOC2MB15_240729,58.03333333,4;10,,CP,True,,0,0,SL,s9,3,s,9,3,True,,3,3
1032,KAAA04_240826,57.63333333,4;9,,CP,True,,0,1,SL,s9,3,s,9,3,True,,3,3
1033,KAJC03_240826,48.46666667,4;0,,0,False,0,1,0,SL,s9,20,s,9,3,False,False,99,0
1034,PVBB01_241021,47.8,3;11,9,2,False,2,1,0,SH,s9,1,s,9,3,False,False,1,1
